ParticipantID,Condition,Handedness,TrialID,PhraseID,TargetPhrase,InputPhrase,TargetCharCount,InputCharCount,DurationSec,ActiveDurationSec,LevenshteinDist,TotalKeystrokes,WPM,ActiveWPM,MeanWordWPM,CER,KSPC,BackspaceCount
SS05,Controller,R,1,308,pay off a mortgage for a house,pay off a mortgage for a house,30,30,33.387,25.936,0,35,10.423218618024979,13.417643429981492,8.907240510589672,0.0,1.1666666666666667,1
SS05,Controller,R,2,255,please follow the guidelines,please follow the guidelines,28,28,29.082,23.832,0,37,11.140911904270682,13.595166163141995,10.958198279843254,0.0,1.3214285714285714,4
SS05,Controller,R,3,276,well connected with people,well connected with people,26,26,20.457,16.337999999999997,0,27,14.664906877841325,18.362100624311427,14.325147079226912,0.0,1.0384615384615385,0
SS05,Controller,R,4,330,do not feel too bad about it,do not feel too bad about it,28,28,21.401,15.27,0,33,15.13947946357647,21.218074656188605,13.224318880121276,0.0,1.1785714285714286,0
SS05,Controller,R,5,251,you want to eat your cake,you want to eat your cake,25,25,25.93,21.992,0,46,11.106826070188971,13.095671153146599,10.233684463890201,0.0,1.84,1
SS05,Controller,R,6,54,starlight and dewdrop,starlight and dewdrop,21,21,16.555,13.647,0,22,14.497130776200544,17.586282699494394,13.874431813814427,0.0,1.0476190476190477,0
SS05,Controller,R,7,479,most judges are very honest,most judges are very honest,27,27,25.735,21.516,0,38,12.123567126481445,14.500836586726159,12.005515831799217,0.0,1.4074074074074074,2
SS05,Controller,R,8,138,limited warranty of two years,limited warranty of two years,29,29,22.999,18.534,0,34,14.609330840471324,18.128844286176754,12.840729465149687,0.0,1.1724137931034482,1
SS05,Controller,R,9,424,for murder you get a long prison sentence,for murder you get a long prison sentence,41,41,39.04,30.488000000000003,0,51,12.295081967213116,15.743899239044866,10.293067143352678,0.0,1.2439024390243902,1
SS05,Controller,R,10,116,this is a non profit organization,this is a non profit organization,33,33,26.306,21.662,0,34,14.597430244050788,17.726895023543534,12.538534036132917,0.0,1.0303030303030303,0
SS05,Controller,R,11,235,in sharp contrast to your words,in sharp contrast to your words,31,31,20.681,15.673,0,32,17.40728204632271,22.969437886811715,15.16837716954653,0.0,1.032258064516129,0
SS05,Controller,R,12,89,round robin scheduling,round robin scheduling,22,22,24.694,22.061,0,29,10.204908074835993,11.422872943202938,9.66184539476775,0.0,1.3181818181818181,2
SS05,Controller,R,13,229,the acceptance speech was boring,the acceptance speech was boring,32,32,25.804,20.741,0,37,14.416369555107735,17.935490092088134,14.734265765271516,0.0,1.15625,1
SS05,Controller,R,14,428,safe to walk the streets in the evening,safe to walk the streets in the evening,39,39,34.18,26.950000000000003,0,54,13.34113516676419,16.920222634508345,12.293065854647192,0.0,1.3846153846153846,3
SS05,Controller,R,15,266,this camera takes nice photographs,this camera takes nice photographs,34,34,27.513,21.881,0,39,14.393195943735687,18.097893149307616,14.041660201335961,0.0,1.1470588235294117,0
SS05,Controller,R,16,168,I skimmed through your proposal,i skimmed through your proposal,31,31,28.472,23.158,0,34,12.64400112391121,15.545383884618706,13.897959492682606,0.0,1.096774193548387,0
SS05,Controller,R,17,258,is there any indication of this,is there any indication of this,31,31,24.777,18.828,0,34,14.529604068289137,19.120458891013385,13.344470649835797,0.0,1.096774193548387,0
SS05,Controller,R,18,20,prayer in schools offends some,prayer in schools offends some,30,30,24.804,21.271,0,33,14.029995162070634,16.360302759625778,14.367850450267133,0.0,1.1,1
SS05,Controller,R,19,399,shivering is one way to keep warm,shivering is one way to keep warm,33,33,37.346,31.419999999999998,0,50,10.28222567343223,12.22151495862508,11.026029554133588,0.0,1.5151515151515151,8
SS05,Controller,R,20,67,I am wearing a tie and a jacket,i am wearing a tie and a jacket,31,31,29.369,21.497000000000003,0,44,12.257822874459464,16.746522770619155,10.67663279526648,0.0,1.4193548387096775,0
