ParticipantID,Condition,Handedness,TrialID,PhraseID,TargetPhrase,InputPhrase,TargetCharCount,InputCharCount,DurationSec,ActiveDurationSec,LevenshteinDist,TotalKeystrokes,WPM,ActiveWPM,MeanWordWPM,CER,KSPC,BackspaceCount
SS05,Keyboard,R,1,47,space is a high priority,space is a high priority,24,24,6.037,4.388999999999999,0,25,45.71807189001159,62.88448393711552,37.20676289669454,0.0,1.0416666666666667,0
SS05,Keyboard,R,2,348,the fire blazed all weekend,the fire blazed all weekend,27,27,9.856,7.056000000000001,0,30,31.655844155844157,44.21768707482993,36.70507020776139,0.0,1.1111111111111112,0
SS05,Keyboard,R,3,378,granite is the hardest of all rocks,granite is the hardest of all rocks,35,35,11.003,8.324,0,38,37.0807961465055,49.014896684286406,31.31865304793593,0.0,1.0857142857142856,0
SS05,Keyboard,R,4,155,win first prize in the contest,win first prize in the contest,30,30,9.571,7.363999999999999,0,35,36.359837007627206,47.256925583921785,34.993679708940626,0.0,1.1666666666666667,1
SS05,Keyboard,R,5,318,never mix religion and politics,never mix religion and politics,31,31,9.355,6.995999999999999,0,36,38.48209513629075,51.45797598627788,35.06154930791056,0.0,1.1612903225806452,0
SS05,Keyboard,R,6,91,my favorite web browser,my favorite web browser,23,23,8.885,6.993,0,34,29.712999437253803,37.75203775203776,25.27184405598279,0.0,1.4782608695652173,1
SS05,Keyboard,R,7,113,Mary had a little lamb,mary had a little lamb,22,22,14.919,12.574,0,50,16.891212547757892,20.04135517735009,23.00615095097097,0.0,2.272727272727273,5
SS05,Keyboard,R,8,347,burglars never leave their business card,burglars never leave their business card,40,40,14.382,12.224,0,65,32.54067584480601,38.28534031413612,32.038593081022334,0.0,1.625,0
SS05,Keyboard,R,9,381,careless driving results in a fine,careless driving results in a fine,34,34,14.848,12.564000000000002,0,58,26.670258620689655,31.518624641833803,26.309044833945695,0.0,1.7058823529411764,8
SS05,Keyboard,R,10,123,the capital of our nation,the capital or of our nation,25,28,10.242,8.027999999999999,3,40,31.634446397188047,40.358744394618846,33.106770065494736,0.12,1.4285714285714286,4
SS05,Keyboard,R,11,183,these cookies are so amazing,these cookies are so amazing,28,28,6.212,4.576,0,29,52.15711526078558,70.80419580419581,46.01980353468925,0.0,1.0357142857142858,0
SS05,Keyboard,R,12,82,what you see is what you get,what you see is what you get,28,28,9.452,6.906,0,41,34.27845958527296,46.91572545612512,30.638573952683192,0.0,1.4642857142857142,2
SS05,Keyboard,R,13,189,do you like to shop on Sunday,do you like to shop on sunday,29,29,9.202,6.333,0,32,36.51380134753314,53.05542396968261,30.86860765486529,0.0,1.103448275862069,0
SS05,Keyboard,R,14,201,a lot of chlorine in the water,a log lot of chlorine in the water,30,34,10.277,7.4719999999999995,4,41,38.53264571372969,52.99785867237687,32.451587895174995,0.13333333333333333,1.2058823529411764,1
SS05,Keyboard,R,15,496,employee recruitment takes a lot of effort,employee recruitment takes a lot of effort,42,42,13.228,10.347,0,51,37.19383126700937,47.55001449695564,29.982463862943213,0.0,1.2142857142857142,2
SS05,Keyboard,R,16,372,get aboard the ship is leaving,get aboard the ship is leaving,30,30,9.631,7.406000000000001,0,39,36.13331948914962,46.9889278963003,31.524969154198033,0.0,1.3,2
SS05,Keyboard,R,17,457,learn to walk before you run,learn to walk before you by run,28,31,9.572,7.287,3,33,37.60969494358546,49.40304652120214,36.49062401949122,0.10714285714285714,1.064516129032258,1
SS05,Keyboard,R,18,449,taking the train is usually faster,taking the train is usually faster,34,34,7.916,6.027,0,37,50.02526528549772,65.70433051269288,45.53842845962402,0.0,1.088235294117647,1
SS05,Keyboard,R,19,394,I like baroque and classical music,i like baroque and classical music,34,34,9.116,7.442,0,35,43.4401053093462,53.21150228433216,36.1234012169795,0.0,1.0294117647058822,0
SS05,Keyboard,R,20,403,dinosaurs have been extinct for ages,dinosaurs have been extinct for ages,36,36,11.408,9.552,0,41,36.81626928471248,43.96984924623116,34.3095734658886,0.0,1.1388888888888888,2
