ParticipantID,Condition,Handedness,TrialID,PhraseID,TargetPhrase,InputPhrase,TargetCharCount,InputCharCount,DurationSec,ActiveDurationSec,LevenshteinDist,TotalKeystrokes,WPM,ActiveWPM,MeanWordWPM,CER,KSPC,BackspaceCount
KM02,Proposed,R,1,258,is there any indication of this,is there any i i indication of this,31,35,40.802,30.599000000000004,4,44,9.999509827949609,13.33376907742083,9.178741829789747,0.12903225806451613,1.2571428571428571,4
KM02,Proposed,R,2,217,effort is what it will take,effort is what it will take,27,27,33.287,27.464,0,45,9.373028509628384,11.360326245266531,8.795180185941176,0.0,1.6666666666666667,7
KM02,Proposed,R,3,457,learn to walk before you run,learn to walk before you by run,28,31,37.048,27.468,3,55,9.717123731375512,13.106159895150721,9.877772404505226,0.10714285714285714,1.7741935483870968,1
KM02,Proposed,R,4,383,a coupon for a free sample,a coupon for a free wa sample,26,29,43.397,38.102000000000004,3,43,7.742470677696615,8.818434727835808,7.700126094848882,0.11538461538461539,1.4827586206896552,6
KM02,Proposed,R,5,110,protect your environment,protect your c environment,24,26,20.926,18.198,2,28,14.336232438115266,16.485328058028355,14.975647250166247,0.08333333333333333,1.0769230769230769,1
KM02,Proposed,R,6,482,please try to be home before midnight,please try to be home before midnight,37,37,42.089,33.151,0,50,10.263964456271236,13.031281107658891,9.089106572709806,0.0,1.3513513513513513,4
KM02,Proposed,R,7,438,the food at this restaurant,the food at this restaurant,27,27,30.485,26.68,0,40,10.23454157782516,11.694152923538232,11.70949034745555,0.0,1.4814814814814814,3
KM02,Proposed,R,8,497,experience is hard to come by,experience is hard to come by,29,29,37.888,31.76,0,66,8.868243243243244,10.579345088161208,8.020286522250412,0.0,2.2758620689655173,5
KM02,Proposed,R,9,448,arguing with the boss is futile,arguing with the boss is futile,31,31,30.105,24.768,0,44,11.958146487294469,14.534883720930232,14.99944556991228,0.0,1.4193548387096775,6
KM02,Proposed,R,10,224,universally understood to be wrong,universally understood to be wrong,34,34,32.776,28.54,0,43,12.082011227727605,13.875262789067975,11.427720452697454,0.0,1.2647058823529411,2
KM02,Proposed,R,11,412,nothing finer than discovering a treasure,nothing finer tha than discovering a treasure,41,45,42.402,35.439,4,53,12.452242818734966,14.898840260729706,11.004517574638623,0.0975609756097561,1.1777777777777778,2
KM02,Proposed,R,12,51,take a coffee break,raid take a coffee break,19,24,18.046,12.921,5,28,15.294248032805053,21.3605758068261,14.615462488632744,0.2631578947368421,1.1666666666666667,1
KM02,Proposed,R,13,349,if diplomacy does not work,if diplomacy does not work,26,26,30.929,26.945000000000004,0,35,9.69963464709496,11.133791055854518,12.393402652157492,0.0,1.3461538461538463,4
KM02,Proposed,R,14,100,what a monkey sees a monkey will do,what a monkey sees a monkey will do,35,35,31.005,23.427,0,46,13.15916787614901,17.41580227942118,12.144074111202869,0.0,1.3142857142857143,4
KM02,Proposed,R,15,237,consequences of a wrong turn,consequences otuz of a wrong turn,28,33,38.537,32.873000000000005,5,46,9.964449749591303,11.681319015605512,8.661888370707114,0.17857142857142858,1.393939393939394,3
KM02,Proposed,R,16,184,I can still feel your presence,i can still feel your presence,30,30,27.507,23.945,0,45,12.651325117242882,14.53330549175193,13.587758934046425,0.0,1.5,4
KM02,Proposed,R,17,248,destruction of the rain forest,distruction destruction of the takumbote rain forest,30,52,45.855,39.975,22,61,13.346418056918546,15.309568480300186,14.164950525595728,0.7333333333333333,1.1730769230769231,2
KM02,Proposed,R,18,67,I am wearing a tie and a jacket,i am wearing a tie a and a jacket,31,33,32.399,22.804,2,49,11.852217661038921,16.839151026135767,9.650968350813393,0.06451612903225806,1.4848484848484849,2
KM02,Proposed,R,19,315,longer than a football field,limber longer tha than a football field,28,39,45.559,40.245,11,56,10.008999319563642,11.330600074543423,13.018066094505402,0.39285714285714285,1.435897435897436,8
KM02,Proposed,R,20,208,my fingers are very cold,huntingetw my fingers are very cold,24,35,37.469,31.782000000000004,11,67,10.88900157463503,12.83745516329998,11.536610013078528,0.4583333333333333,1.9142857142857144,3
