ParticipantID,Condition,Handedness,TrialID,PhraseID,TargetPhrase,InputPhrase,TargetCharCount,InputCharCount,DurationSec,ActiveDurationSec,LevenshteinDist,TotalKeystrokes,WPM,ActiveWPM,MeanWordWPM,CER,KSPC,BackspaceCount
MT10,Keyboard,R,1,132,a fox is a very smart animal,a fox is a very smart animal,28,28,11.945,8.957,0,45,27.124319799079114,36.17282572289829,47.771264454584696,0.0,1.6071428571428572,1
MT10,Keyboard,R,2,118,healthy food is good for you,healthy food is good for you,28,28,10.871,8.595,0,41,29.804065863306047,37.69633507853403,25.652463158059888,0.0,1.4642857142857142,0
MT10,Keyboard,R,3,34,do not say anything,do not say anything,19,19,5.761,4.481999999999999,0,26,37.49349071341781,48.19277108433736,42.36850531476519,0.0,1.368421052631579,2
MT10,Keyboard,R,4,148,make my day you sucker,make my day you sucker,22,22,9.371,7.388,0,35,26.891473695443388,34.109366540335685,33.03214107230099,0.0,1.5909090909090908,2
MT10,Keyboard,R,5,184,I can still feel your presence,i can still feel your presence,30,30,10.104,7.941,0,41,34.441805225653205,43.8231960710238,37.82658392668859,0.0,1.3666666666666667,2
MT10,Keyboard,R,6,478,do not lie in court or else,do not lie in court or else,27,27,8.923,5.8709999999999996,0,40,34.96581867085061,53.142565150740936,41.458532320971585,0.0,1.4814814814814814,6
MT10,Keyboard,R,7,434,jumping right out of the water,jumping right out or of the water,30,33,15.982,13.043999999999999,3,57,24.027030409210365,29.43882244710212,29.545696095008765,0.1,1.7272727272727273,11
MT10,Keyboard,R,8,464,find a nearby parking spot,time a fine time find a nearby parking spot,26,43,13.989,10.011,17,57,36.02830795625134,50.34462091699131,31.46755507018277,0.6538461538461539,1.3255813953488371,5
MT10,Keyboard,R,9,196,quick there is someone knocking,quick there is someone knocking,31,31,7.733,5.686999999999999,0,32,46.55373076425708,63.30226833128188,42.081693479675835,0.0,1.032258064516129,0
MT10,Keyboard,R,10,251,you want to eat your cake,non you sang want to car eat your cake,25,38,20.196,15.209999999999999,13,68,21.984551396316103,29.191321499013807,25.725590212388717,0.52,1.7894736842105263,7
MT10,Keyboard,R,11,403,dinosaurs have been extinct for ages,dinosaurs have been extinct for ages,36,36,13.455,9.898,0,37,31.215161649944257,42.432814710042436,30.143119221844895,0.0,1.0277777777777777,0
MT10,Keyboard,R,12,451,be persistent to win a strike,be persistent to win a strike,29,29,10.403,7.272,0,38,32.29837546861482,46.2046204620462,25.865573257462795,0.0,1.3103448275862069,2
MT10,Keyboard,R,13,296,good at addition and subtraction,role good at addition and subtraction,32,37,17.991,14.846,5,55,24.012006003001503,29.098747137276035,21.803390603236185,0.15625,1.4864864864864864,7
MT10,Keyboard,R,14,236,this leather jacket is too warm,this leather jacket is vol too warm,31,35,9.1,6.42,4,39,44.83516483516483,63.55140186915888,43.69096128557876,0.12903225806451613,1.1142857142857143,1
MT10,Keyboard,R,15,56,fish are jumping,fish are jumping,16,16,3.566,2.592,0,17,50.476724621424566,69.44444444444444,54.971504223413,0.0,1.0625,0
MT10,Keyboard,R,16,3,breathing is difficult,breathing is difficult,22,22,5.492,4.463,0,27,45.88492352512746,56.464261707371726,44.78690423978106,0.0,1.2272727272727273,2
MT10,Keyboard,R,17,364,two or three cups of coffee,two or by three cups or coffee of coffee,27,40,22.533,17.977999999999998,13,68,20.76953801091732,26.03181666481255,29.62690274154614,0.48148148148148145,1.7,9
MT10,Keyboard,R,18,14,my favorite subject is psychology,my favorite subject is psychology,33,33,9.833,7.542000000000001,0,40,39.05217126004272,50.91487669053301,33.36143499233754,0.0,1.2121212121212122,0
MT10,Keyboard,R,19,234,exceed the maximum speed limit,exceed the maximum speed limit,30,30,6.24,4.734999999999999,0,31,55.76923076923076,73.49524815205913,51.22985795548253,0.0,1.0333333333333334,0
MT10,Keyboard,R,20,307,there are winners and losers,there are winners and losers,28,28,5.2,3.7990000000000004,0,29,62.30769230769231,85.28560147407212,59.616877434301294,0.0,1.0357142857142858,0
