ParticipantID,Condition,Handedness,TrialID,PhraseID,TargetPhrase,InputPhrase,TargetCharCount,InputCharCount,DurationSec,ActiveDurationSec,LevenshteinDist,TotalKeystrokes,WPM,ActiveWPM,MeanWordWPM,CER,KSPC,BackspaceCount
EM09,Proposed,R,1,176,I listen to the tape everyday,i listen to g the tape everyday,29,31,40.32,32.064,2,49,8.928571428571429,11.227544910179642,8.627830099626824,0.06896551724137931,1.5806451612903225,8
EM09,Proposed,R,2,165,peek out the window,peek out bye the window,19,23,25.514,21.178,4,37,10.347260327663246,12.465766361318348,10.30570826727643,0.21052631578947367,1.608695652173913,6
EM09,Proposed,R,3,420,the accident scene is a shrine for fans,the accident scene is a shrine for fans,39,39,35.187,27.939999999999998,0,48,12.959331571318954,16.32068718682892,13.548805274568368,0.0,1.2307692307692308,4
EM09,Proposed,R,4,295,very reluctant to enter,fern fern very reluctant to enter,23,33,42.025,37.671,10,51,9.137418203450327,10.193517559926734,9.288588615906308,0.43478260869565216,1.5454545454545454,7
EM09,Proposed,R,5,407,the coronation was very exciting,the coronatoo coronation was very exciting,32,42,66.826,60.321999999999996,10,71,7.3624038547870585,8.156228241769172,11.730953676242308,0.3125,1.6904761904761905,12
EM09,Proposed,R,6,24,you must be getting old,non you must be getting old,23,27,34.064,27.669,4,54,9.159229685298262,11.276157432505693,8.48580319498761,0.17391304347826086,2.0,9
EM09,Proposed,R,7,213,the winner of the race,the winner or of bye the race,22,29,26.8,21.397,7,62,12.53731343283582,15.70313595363836,11.808778380881423,0.3181818181818182,2.1379310344827585,5
EM09,Proposed,R,8,349,if diplomacy does not work,if diplomacy does not work,26,26,27.868,22.586000000000002,0,41,10.765035165781542,13.282564420437438,9.343274248379851,0.0,1.5769230769230769,7
EM09,Proposed,R,9,304,medieval times were very hard,medieval times were very hard,29,29,31.859,26.576,0,46,10.546470385134498,12.642986152919926,9.680495813324198,0.0,1.5862068965517242,4
EM09,Proposed,R,10,211,universities are too expensive,universities are too expensive,30,30,28.632,25.748,0,39,12.154233025984912,13.515612863134999,11.046273386657438,0.0,1.3,3
EM09,Proposed,R,11,153,I hate baking pies,i hate tak baking pies,18,22,29.772,24.058,4,48,8.464328899637243,10.474686175076899,7.67953956011762,0.2222222222222222,2.1818181818181817,5
EM09,Proposed,R,12,282,bank transaction was not registered,bank transactio transactions transactio transaction was not registerd registered,35,80,78.042,60.952,45,99,12.14730529714769,15.553222207638798,10.886086307182174,1.2857142857142858,1.2375,11
EM09,Proposed,R,13,309,the collapse of the Roman empire,the collapse or of the romany roman empire,32,42,37.827,29.887999999999998,10,73,13.00658259973035,16.461456102783725,13.586559284160934,0.3125,1.7380952380952381,5
EM09,Proposed,R,14,262,valid until the end of the year,val valid until the end of the near year,31,40,47.263,38.56100000000001,9,63,9.902037534646553,12.13661471434869,9.171102977090017,0.2903225806451613,1.575,10
EM09,Proposed,R,15,223,the imagination of the nation,the imagination or of the nation,29,32,24.042,20.074,3,38,15.472922385824807,18.531433695327287,13.190800163961969,0.10344827586206896,1.1875,2
EM09,Proposed,R,16,251,you want to eat your cake,you sang want to eat your cake,25,30,40.589,33.471999999999994,5,104,8.57375150902954,10.396749521988529,9.948797643341132,0.2,3.466666666666667,7
EM09,Proposed,R,17,215,we park in driveways,we park in driveways,20,20,18.46,14.812000000000001,0,25,12.351029252437701,15.39292465568458,11.404560356237951,0.0,1.25,1
EM09,Proposed,R,18,73,he is still on our team,he still is still on our team,23,29,29.474,22.244999999999997,6,39,11.399877858451516,15.104517869184086,9.613970534912012,0.2608695652173913,1.3448275862068966,4
EM09,Proposed,R,19,100,what a monkey sees a monkey will do,what a monkey sees a monkey will do,35,35,30.312,25.834,0,46,13.460015835312747,15.793140822172331,13.932989335606056,0.0,1.3142857142857143,4
EM09,Proposed,R,20,425,a much higher risk of getting cancer,a much mit higher risks risk of getting cancer,36,46,62.546,53.431999999999995,10,75,8.633645636811307,10.106303338823178,7.864501866368132,0.2777777777777778,1.6304347826086956,13
