ParticipantID,Condition,Handedness,TrialID,PhraseID,TargetPhrase,InputPhrase,TargetCharCount,InputCharCount,DurationSec,ActiveDurationSec,LevenshteinDist,TotalKeystrokes,WPM,ActiveWPM,MeanWordWPM,CER,KSPC,BackspaceCount
HY07,Controller,R,1,152,batman wears a cape,barman batman wears a cape,19,26,24.388,18.656000000000002,7,35,12.301131704116777,16.08061749571183,10.730057970728826,0.3684210526315789,1.3461538461538463,2
HY07,Controller,R,2,362,it is difficult to concentrate,if is difficult to it is difficult to concentrate,30,49,40.499,30.891,19,56,14.222573396873996,18.64620763329125,12.220091179299564,0.6333333333333333,1.1428571428571428,4
HY07,Controller,R,3,393,a correction had to be published,a correction had to be published,32,32,34.596,26.667,0,41,10.752688172043014,13.94982562717966,9.304693894716435,0.0,1.28125,2
HY07,Controller,R,4,440,the elevator door appears to be stuck,the elevator door appears to be stuck,37,37,28.082,20.853,0,42,15.383519692329605,20.71644367716875,13.6197282972815,0.0,1.135135135135135,0
HY07,Controller,R,5,334,that is a very odd question,that is a very odd question,27,27,21.18,16.433,0,38,14.73087818696884,18.98618633237997,11.959755386776765,0.0,1.4074074074074074,1
HY07,Controller,R,6,67,I am wearing a tie and a jacket,i am wearing a tie and a jacket,31,31,30.776,22.138,0,46,11.697426566155446,16.26163158370223,9.232135893926394,0.0,1.4838709677419355,1
HY07,Controller,R,7,138,limited warranty of two years,limited warranty of two years,29,29,24.847,20.211000000000002,0,36,13.52275928683543,16.624610360694668,12.278784473845892,0.0,1.2413793103448276,2
HY07,Controller,R,8,219,if you were not so stupid,if you were not so stupid,25,25,19.415,13.062000000000001,0,28,14.833891321143446,22.048690858980244,12.350790373922857,0.0,1.12,0
HY07,Controller,R,9,437,do you prefer a window seat,do you prefer a windows window seat,27,35,26.942,18.544,8,39,15.14364189740925,22.001725625539258,13.137114943483294,0.2962962962962963,1.1142857142857143,1
HY07,Controller,R,10,382,microscopes make small things look big,microscopes make small things look big,38,38,28.499,22.038999999999998,0,45,15.579494017333943,20.146104632696588,14.241584093714616,0.0,1.1842105263157894,1
HY07,Controller,R,11,371,we dine out on the weekends,we dine out on the weekends,27,27,25.901,19.485,0,42,12.045866954943826,16.01231716705158,10.443864508506389,0.0,1.5555555555555556,1
HY07,Controller,R,12,283,bank transaction was not registered,bank transaction was not registered,35,35,29.79,24.405,0,38,13.695871097683787,16.717885679164105,13.506182445069669,0.0,1.0857142857142856,1
HY07,Controller,R,13,90,information super highway,information super highway,25,25,16.18,13.911,0,26,17.79975278121137,20.703040759111495,16.875824235111086,0.0,1.04,0
HY07,Controller,R,14,457,learn to walk before you run,learn to walk before you run,28,28,24.555,15.841000000000003,0,33,13.194868662186929,20.45325421374913,12.082233186162624,0.0,1.1785714285714286,1
HY07,Controller,R,15,119,hands on experience with a job,hands on experience with a job,30,30,29.722,23.908,0,49,11.70849875513088,14.555797222686966,10.814792592186782,0.0,1.6333333333333333,4
HY07,Controller,R,16,134,parking lot is full of trucks,parking lot is full of trucks,29,29,22.096,16.276,0,34,15.206372194062272,20.64389284836569,12.676671117285933,0.0,1.1724137931034482,0
HY07,Controller,R,17,356,these barracks are big enough,these barracks are big enough,29,29,22.305,17.543,0,35,15.063887020847345,19.152938493986206,13.949433475408984,0.0,1.206896551724138,0
HY07,Controller,R,18,488,questioning the wisdom of the courts,questioning the wisdom of the courts,36,36,28.679,22.415999999999997,0,39,14.64486209421528,18.736616702355462,12.360268920428794,0.0,1.0833333333333333,0
HY07,Controller,R,19,360,peering through a small hole,peering through a small hold hole,28,33,24.166,19.185000000000002,5,39,15.890093519821237,20.01563721657545,13.565340670764241,0.17857142857142858,1.1818181818181819,1
HY07,Controller,R,20,48,you are a wonderful example,you are a wonderful example,27,27,33.236,26.919999999999998,0,34,9.387411240823205,11.589895988112929,8.045424439830429,0.0,1.2592592592592593,2
