ParticipantID,Condition,Handedness,TrialID,PhraseID,TargetPhrase,InputPhrase,TargetCharCount,InputCharCount,DurationSec,ActiveDurationSec,LevenshteinDist,TotalKeystrokes,WPM,ActiveWPM,MeanWordWPM,CER,KSPC,BackspaceCount
MT04,Proposed,R,1,265,a picture is worth many words,a picture is worth many words,29,29,43.015,34.066,0,34,7.811228641171684,9.863206716374096,7.056577329313822,0.0,1.1724137931034482,2
MT04,Proposed,R,2,343,one of the poorest nations,one of the poltexwt poorest nations,26,35,55.407,45.269000000000005,9,49,7.363690508419514,9.012790209635732,8.054875733429233,0.34615384615384615,1.4,6
MT04,Proposed,R,3,109,this is too much to handle,this is too much to handle,26,26,35.769,30.267000000000003,0,45,8.387150884844418,9.91178511249876,8.77572196289474,0.0,1.7307692307692308,8
MT04,Proposed,R,4,400,dolphins leap high out of the water,col dolphins leap high out or of water the of the water,35,55,90.507,74.81200000000001,20,99,7.159667208061255,8.661712024808853,8.332786251488823,0.5714285714285714,1.8,22
MT04,Proposed,R,5,362,it is difficult to concentrate,it is difficult to domed concentrate,30,36,74.296,68.93,6,98,5.653063421987724,6.093137966052517,7.251734930936827,0.2,2.7222222222222223,20
MT04,Proposed,R,6,398,suburbs are sprawling up everywhere,suburbs are sprawling up erebus everywhere,35,42,74.71,66.322,7,74,6.585463793334226,7.418352884412412,6.0558176786067115,0.2,1.7619047619047619,14
MT04,Proposed,R,7,252,machinery is too complicated,machinery is too complicated,28,28,32.369,28.268,0,37,10.00957706447527,11.46172350360832,10.704579339296536,0.0,1.3214285714285714,3
MT04,Proposed,R,8,214,we drive on parkways,we drive on parkways,20,20,31.152,26.686,0,49,7.3189522342064715,8.543805740837893,7.0499577256125185,0.0,2.45,3
MT04,Proposed,R,9,99,what a monkey sees a monkey will do,what a monkey sees a monkey will do,35,35,39.447,31.891000000000002,0,42,10.342991862499048,12.793578125489947,8.882360187504343,0.0,1.2,2
MT04,Proposed,R,10,34,do not say anything,do not way wa say anything,19,26,31.196,21.448999999999998,7,31,9.616617515066034,13.986666045037065,7.918942687190495,0.3684210526315789,1.1923076923076923,2
MT04,Proposed,R,11,485,staying up all night is a bad idea,staying up all night is a bad idea,34,34,32.022,26.909000000000002,0,45,12.366498032602586,14.716265933330853,12.860397280426294,0.0,1.3235294117647058,4
MT04,Proposed,R,12,204,santa claus got stuck,santa claus got stuck,21,21,34.422,28.631,0,36,6.972285166463308,8.382522440711117,7.551731536098253,0.0,1.7142857142857142,2
MT04,Proposed,R,13,56,fish are jumping,fish are jumping,16,16,19.107,16.616999999999997,0,23,9.420631182289213,10.832280194981044,8.985837650387577,0.0,1.4375,3
MT04,Proposed,R,14,145,stay away from strangers,stay away from strangers,24,24,29.832,26.622999999999998,0,39,9.251810136765888,10.366975923074033,10.664770714138706,0.0,1.625,7
MT04,Proposed,R,15,97,have a good weekend,have a good weekend,19,19,52.8,51.184,0,86,4.090909090909091,4.220068771491091,11.273570122881488,0.0,4.526315789473684,18
MT04,Proposed,R,16,480,only an idiot would lie in court,only zu idiot s an idiot would lie in court,32,43,56.236,44.549,11,67,8.962230599615905,11.313385261173092,8.768166411153594,0.34375,1.558139534883721,11
MT04,Proposed,R,17,78,mom made her a turtleneck,mom made her a turtleneck,25,25,30.239,27.956000000000003,0,44,9.524124475015707,10.301902990413506,11.210819504077932,0.0,1.76,3
MT04,Proposed,R,18,396,be discreet about your meeting,be discreet about your meeting,30,30,24.134,20.787,0,35,14.419491174276953,16.741232501082408,14.209465708528615,0.0,1.1666666666666667,0
MT04,Proposed,R,19,397,meet tomorrow in the lavatory,meet tomorrow in the lavatory,29,29,61.304,57.801,0,94,5.480882161033537,5.813048217158872,6.784794510814076,0.0,3.2413793103448274,22
MT04,Proposed,R,20,304,medieval times were very hard,medieval times were very hard,29,29,42.418,37.922000000000004,0,58,7.921165542929888,8.860292178682556,8.493778923586929,0.0,2.0,10
