ParticipantID,Condition,Handedness,TrialID,PhraseID,TargetPhrase,InputPhrase,TargetCharCount,InputCharCount,DurationSec,ActiveDurationSec,LevenshteinDist,TotalKeystrokes,WPM,ActiveWPM,MeanWordWPM,CER,KSPC,BackspaceCount
MT04,Controller,R,1,109,this is too much to handle,this is too much to handle,26,26,27.692,22.357,0,31,10.833453705041167,13.418616093393569,9.46277498356574,0.0,1.1923076923076923,1
MT04,Controller,R,2,444,with each step forward,with each step forward,22,22,21.553,17.945,0,25,11.69210782721663,14.042908888269714,11.080429466211717,0.0,1.1363636363636365,1
MT04,Controller,R,3,104,our fax number has changed,our fax number has changed,26,26,39.203,32.372,0,49,7.652475575848786,9.267268009390833,7.463412497640505,0.0,1.8846153846153846,4
MT04,Controller,R,4,446,wishful thinking is fine,wishful thinking is fine,24,24,19.219,16.681,0,28,14.36078880274728,16.545770637251962,13.530850050365547,0.0,1.1666666666666667,0
MT04,Controller,R,5,334,that is a very odd question,that is a very odd question odd question odd question,27,53,80.379,66.659,26,94,7.763221737020864,9.361076523800236,6.812400816647726,0.9629629629629629,1.7735849056603774,13
MT04,Controller,R,6,215,we park in driveways,we park in driveways,20,20,20.317,16.764,0,25,11.22212925136585,13.600572655690765,9.424463804545299,0.0,1.25,1
MT04,Controller,R,7,43,Valium in the economy size,valium in the economy size,26,26,20.527,16.761,0,27,14.61489745213621,17.89869339538214,12.595638123863235,0.0,1.0384615384615385,0
MT04,Controller,R,8,419,the chancellor was very boring,the chancellor was very boring,30,30,32.093,28.125,0,37,10.843486118468201,12.373333333333333,10.44609348914529,0.0,1.2333333333333334,0
MT04,Controller,R,9,279,chemical spill took forever,chemical spill took forever,27,27,34.774,29.277,0,44,8.97222062460459,10.656829593196024,8.177394436374309,0.0,1.6296296296296295,7
MT04,Controller,R,10,129,take it to the recycling depot,take if it to the recycling depot,30,33,44.48,38.278000000000006,3,49,8.633093525179858,10.031872093630804,7.914236989483328,0.1,1.4848484848484849,6
MT04,Controller,R,11,10,a problem with the engine,a problem with the engine,25,25,21.914,18.025,0,28,13.142283471753215,15.977808599167822,11.803799107183892,0.0,1.12,1
MT04,Controller,R,12,405,the bus was very crowded,the bus was very crowded,24,24,24.954,21.15,0,33,11.0603510459245,13.049645390070921,11.182302879106755,0.0,1.375,2
MT04,Controller,R,13,143,dashing through the snow,dashing through the show snow,24,29,26.524,22.467,5,33,12.667772583320765,14.95526772599813,12.109953041524072,0.20833333333333334,1.1379310344827587,1
MT04,Controller,R,14,246,we missed your birthday,we missed your birthday,23,23,25.137,20.511,0,30,10.502446592672158,12.871142313880359,9.207847571865532,0.0,1.3043478260869565,2
MT04,Controller,R,15,480,only an idiot would lie in court,only an idiot would lie in court,32,32,28.065,23.024,0,35,13.254943880277926,16.157053509381512,11.421631199155033,0.0,1.09375,0
MT04,Controller,R,16,150,she wears too much makeup,she wears too much makeup,25,25,35.551,31.067,0,54,8.101037945486764,9.270286799497859,8.081117152199678,0.0,2.16,11
MT04,Controller,R,17,4,I can see the rings on Saturn,i can see the rings on saturn,29,29,34.925,26.261999999999997,0,40,9.620615604867574,12.794151245145079,8.627944853325445,0.0,1.3793103448275863,1
MT04,Controller,R,18,315,longer than a football field,longer than a floorball football field,28,38,41.009,34.25899999999999,10,64,10.826891657928748,12.96009807641788,10.752651893913109,0.35714285714285715,1.6842105263157894,12
MT04,Controller,R,19,433,good jobs for those with education,good jobs for those with education,34,34,40.967,34.94,0,50,9.666316791563942,11.333714939896968,8.979894010444598,0.0,1.4705882352941178,5
MT04,Controller,R,20,70,wear a crown with many jewels,seat a crown wear a crown with many jewels,29,42,50.716,43.799,13,107,9.70108052685543,11.233133176556542,10.40492892729172,0.4482758620689655,2.5476190476190474,13
